listing_id,seller_id,category,make,year,condition,hours_used,asking_price,region,list_date,views,bids,inquiries,sold,days_on_market,final_price,age_years,price_band,list_year,list_month,list_qtr,seller_seller_type,seller_tenure_years,seller_total_listings,seller_avg_rating,seller_verified
L000141,S0538,Compactors,Liebherr,1999,Excellent,3955.0,6400.0,Northeast,2021-06-12,10,2,0,1,21,6200.0,25.0,<$10K,2021,6,2,fleet_operator,0.5,12,3.77,False
L000142,S0374,Compactors,Volvo Ce,2016,Good,4310.0,14500.0,West Coast,2023-08-09,15,3,1,0,61,,8.0,$10K–$30K,2023,8,3,dealer,5.0,16,4.54,True
L000143,S0384,Wheel Loaders,Case Ce,2005,Good,7455.0,11700.0,West Coast,2021-01-22,10,1,1,0,70,,19.0,$10K–$30K,2021,1,1,contractor,0.5,11,4.08,True
L000144,S0075,Wheel Loaders,John Deere,2015,Fair,5047.0,16100.0,Midwest,2022-02-24,16,1,2,1,5,12900.0,9.0,$10K–$30K,2022,2,1,contractor,0.8,16,4.63,True
L000145,S0707,Aerial Work Platforms,Case Ce,2005,Good,4752.0,6100.0,Midwest,2021-12-03,8,0,0,0,44,,19.0,<$10K,2021,12,4,individual,3.8,17,3.27,True
L000146,S0406,Backhoes,Case Ce,2002,Fair,5371.0,5700.0,Midwest,2021-07-28,13,3,2,0,9,,22.0,<$10K,2021,7,3,fleet_operator,5.7,8,3.62,False
L000147,S0765,Bulldozers,Komatsu,2003,Good,6883.0,13900.0,Southeast,2021-06-10,16,0,0,0,161,,21.0,$10K–$30K,2021,6,2,contractor,2.8,11,5.0,False
L000148,S0598,Skid Steers,Liebherr,2007,Good,3126.0,4700.0,Southeast,2021-12-01,10,3,2,1,9,4400.0,17.0,<$10K,2021,12,4,dealer,4.8,12,5.0,True
L000149,S0122,Bulldozers,Terex,2012,Good,6324.0,13200.0,West Coast,2021-01-01,3,1,0,1,2,11800.0,12.0,$10K–$30K,2021,1,1,fleet_operator,11.2,18,3.07,True
L000150,S0467,Bulldozers,Case Ce,2001,Fair,6580.0,10700.0,Northeast,2023-02-17,19,3,0,1,35,8400.0,23.0,$10K–$30K,2023,2,1,individual,3.3,14,3.91,True
L000151,S0190,Excavators,Doosan,2000,Good,6569.0,13900.0,Great Plains,2021-08-19,24,2,1,0,34,,24.0,$10K–$30K,2021,8,3,dealer,8.0,8,2.93,True
L000152,S0254,Bulldozers,Hitachi,2021,Good,5837.0,68100.0,Midwest,2022-03-25,16,3,1,1,39,60700.0,3.0,$30K–$75K,2022,3,1,dealer,25.0,27,3.47,False
L000153,S0211,Cranes,Jcb,2006,Fair,3187.0,20500.0,Mountain West,2023-05-15,12,0,0,0,230,,18.0,$10K–$30K,2023,5,2,contractor,22.0,25,4.37,False
L000154,S0732,Excavators,Jcb,2013,Excellent,4803.0,15900.0,Southeast,2022-05-03,22,1,3,1,49,16000.0,11.0,$10K–$30K,2022,5,2,contractor,6.3,4,5.0,True
L000155,S0283,Bulldozers,Case Ce,2013,Good,5986.0,15100.0,Mountain West,2023-11-18,9,1,1,1,7,14100.0,11.0,$10K–$30K,2023,11,4,dealer,10.6,11,4.9,True
L000156,S0279,Skid Steers,Liebherr,2012,Good,4325.0,4600.0,Mid-Atlantic,2022-10-13,8,1,1,1,19,4400.0,12.0,<$10K,2022,10,4,contractor,15.0,13,5.0,True
L000157,S0765,Compactors,Hitachi,2021,Fair,1741.0,26100.0,West Coast,2021-09-29,31,3,4,0,56,,3.0,$10K–$30K,2021,9,3,contractor,2.8,11,5.0,False
L000158,S0277,Forklifts,Komatsu,2006,Excellent,6685.0,4600.0,West Coast,2023-08-16,10,0,2,1,17,4700.0,18.0,<$10K,2023,8,3,contractor,5.7,8,4.51,True
L000159,S0469,Backhoes,John Deere,2014,Fair,4234.0,6300.0,Pacific Northwest,2023-10-13,13,4,1,0,13,,10.0,<$10K,2023,10,4,individual,1.7,18,4.14,False
L000160,S0167,Excavators,John Deere,2018,Excellent,4732.0,76100.0,Southwest,2022-12-08,21,0,4,1,8,77000.0,6.0,$75K–$150K,2022,12,4,dealer,1.8,7,3.65,True
L000161,S0202,Cranes,Hitachi,2009,Excellent,5274.0,29000.0,Southeast,2023-02-10,12,2,3,0,76,,15.0,$10K–$30K,2023,2,1,dealer,10.3,3,3.61,True
L000162,S0095,Skid Steers,Komatsu,2020,Fair,4816.0,18800.0,West Coast,2021-09-06,16,0,0,0,113,,4.0,$10K–$30K,2021,9,3,fleet_operator,1.1,10,3.7,True
L000163,S0727,Cranes,Caterpillar,2005,Fair,5723.0,24000.0,Southeast,2022-01-25,8,0,0,0,29,,19.0,$10K–$30K,2022,1,1,contractor,1.8,19,3.99,True
L000164,S0779,Motor Graders,Volvo Ce,2011,Fair,8591.0,16800.0,Northeast,2022-03-23,7,0,0,1,37,13600.0,13.0,$10K–$30K,2022,3,1,contractor,4.0,11,4.18,False
L000165,S0615,Excavators,Case Ce,2015,Good,5082.5,22000.0,Northeast,2023-07-06,20,2,3,0,67,,9.0,$10K–$30K,2023,7,3,individual,13.8,15,5.0,True
L000166,S0660,Backhoes,John Deere,2009,Good,6196.0,7100.0,Northeast,2021-06-02,11,0,0,0,94,,15.0,<$10K,2021,6,2,fleet_operator,2.5,10,4.5,True
L000167,S0383,Bulldozers,John Deere,2011,Fair,3815.0,12700.0,Southeast,2022-08-31,10,2,1,0,129,,13.0,$10K–$30K,2022,8,3,individual,13.4,29,4.73,False
L000168,S0678,Backhoes,Case Ce,2017,Good,4691.0,23400.0,Southeast,2022-09-21,8,0,0,0,16,,7.0,$10K–$30K,2022,9,3,individual,8.0,14,5.0,False
L000169,S0108,Forklifts,Liebherr,2020,Excellent,6436.0,19200.0,Great Plains,2022-06-26,22,1,2,0,36,,4.0,$10K–$30K,2022,6,2,dealer,1.5,22,3.87,True
L000170,S0337,Forklifts,Terex,2002,Good,7561.0,3600.0,Northeast,2021-04-11,17,3,0,0,107,,22.0,<$10K,2021,4,2,contractor,3.4,12,5.0,True
L000171,S0057,Skid Steers,Case Ce,1998,Good,4781.0,4000.0,Midwest,2021-12-12,20,3,2,0,63,,26.0,<$10K,2021,12,4,dealer,3.2,7,4.42,False
L000172,S0197,Forklifts,Case Ce,2010,Good,7040.0,3200.0,Mountain West,2022-10-24,4,0,1,1,21,3000.0,14.0,<$10K,2022,10,4,individual,0.7,10,2.65,True
L000173,S0684,Motor Graders,Komatsu,2011,Poor,6428.0,8600.0,Mid-Atlantic,2021-04-08,23,6,1,1,61,6300.0,13.0,<$10K,2021,4,2,individual,2.0,13,3.34,False
L000174,S0639,Cranes,Hitachi,1999,Fair,5008.0,18200.0,Southwest,2021-10-16,11,1,3,0,27,,25.0,$10K–$30K,2021,10,4,fleet_operator,5.6,24,4.28,True
L000175,S0334,Skid Steers,Komatsu,2013,Poor,4742.0,2200.0,Southeast,2023-03-22,9,0,1,0,40,,11.0,<$10K,2023,3,1,dealer,5.7,21,4.04,False
L000176,S0496,Motor Graders,Liebherr,2002,Poor,5235.0,9600.0,West Coast,2022-08-26,8,0,1,0,122,,22.0,<$10K,2022,8,3,contractor,0.9,20,4.54,True
L000177,S0782,Motor Graders,Caterpillar,2019,Good,5830.0,78800.0,Great Plains,2023-11-12,11,1,0,0,13,,5.0,$75K–$150K,2023,11,4,dealer,4.5,14,3.78,True
L000178,S0317,Excavators,Caterpillar,1998,Good,6716.0,12600.0,Pacific Northwest,2021-03-30,16,0,1,0,16,,26.0,$10K–$30K,2021,3,1,dealer,10.5,9,3.25,True
L000179,S0165,Backhoes,Terex,2009,Good,4507.0,7400.0,Mountain West,2021-07-13,6,1,1,1,45,6600.0,15.0,<$10K,2021,7,3,individual,2.2,18,4.36,False
L000180,S0575,Excavators,Case Ce,2016,Fair,5462.0,29500.0,Midwest,2023-06-03,10,0,0,0,68,,8.0,$10K–$30K,2023,6,2,individual,10.2,19,3.35,True
L000181,S0619,Forklifts,Hitachi,2019,Good,4477.0,15000.0,Southwest,2022-07-19,13,0,0,1,7,14500.0,5.0,$10K–$30K,2022,7,3,contractor,13.6,33,3.9,False
L000182,S0380,Bulldozers,Terex,2019,Good,4812.0,64000.0,Southeast,2022-08-07,8,1,0,0,1,,5.0,$30K–$75K,2022,8,3,dealer,16.5,3,3.39,True
L000183,S0627,Bulldozers,Doosan,2020,Excellent,4340.0,79000.0,West Coast,2021-04-19,16,4,2,1,54,75100.0,4.0,$75K–$150K,2021,4,2,contractor,15.2,18,3.35,True
L000184,S0755,Forklifts,Terex,2007,Good,8311.0,2800.0,Southeast,2022-04-30,3,2,1,0,39,,17.0,<$10K,2022,4,2,contractor,1.2,25,4.55,True
L000185,S0343,Excavators,Terex,2009,Good,6050.0,14300.0,Southwest,2023-07-15,15,3,0,0,134,,15.0,$10K–$30K,2023,7,3,fleet_operator,4.2,6,4.36,True
L000186,S0710,Forklifts,Doosan,2016,Good,7211.0,9200.0,Northeast,2022-02-24,18,3,3,0,4,,8.0,<$10K,2022,2,1,contractor,8.4,12,3.09,False
L000187,S0714,Skid Steers,John Deere,2013,Fair,4511.0,2400.0,Southwest,2022-05-28,17,4,2,1,17,2000.0,11.0,<$10K,2022,5,2,fleet_operator,1.1,7,3.23,False
L000188,S0589,Skid Steers,Jcb,2014,Excellent,1404.0,5900.0,Southeast,2021-07-28,15,5,2,1,106,5900.0,10.0,<$10K,2021,7,3,dealer,3.0,10,3.11,False
L000189,S0403,Excavators,Volvo Ce,2010,Poor,5799.0,6100.0,Midwest,2023-03-27,11,1,0,0,58,,14.0,<$10K,2023,3,1,individual,2.0,24,5.0,True
L000190,S0539,Backhoes,Doosan,2004,Excellent,6683.0,6800.0,West Coast,2023-08-22,12,2,3,1,75,6500.0,20.0,<$10K,2023,8,3,dealer,0.5,26,4.32,True
L000191,S0229,Forklifts,Jcb,2000,Poor,8129.0,2000.0,West Coast,2023-12-31,14,2,0,1,25,1500.0,24.0,<$10K,2023,12,4,contractor,8.8,6,4.76,True
L000192,S0505,Backhoes,Terex,2002,Good,5144.0,8200.0,Northeast,2021-08-10,21,0,2,1,1,7400.0,22.0,<$10K,2021,8,3,dealer,10.2,12,4.37,True
L000193,S0200,Bulldozers,Doosan,2001,Fair,6349.0,12000.0,Pacific Northwest,2021-10-18,21,2,3,0,63,,23.0,$10K–$30K,2021,10,4,contractor,1.0,13,4.58,False
L000194,S0019,Cranes,John Deere,2012,Good,3980.0,27300.0,Northeast,2023-08-07,10,0,0,0,95,,12.0,$10K–$30K,2023,8,3,dealer,2.0,14,4.25,True
L000195,S0106,Backhoes,Hitachi,2014,Fair,4453.0,7100.0,Midwest,2023-10-21,8,3,1,1,5,6000.0,10.0,<$10K,2023,10,4,fleet_operator,8.5,8,4.33,False
L000196,S0755,Backhoes,John Deere,2009,Fair,4251.0,6500.0,Northeast,2023-11-18,15,2,2,0,15,,15.0,<$10K,2023,11,4,contractor,1.2,25,4.55,True
L000197,S0734,Bulldozers,Terex,2020,Excellent,4742.0,74000.0,Great Plains,2021-12-15,10,2,0,1,6,71700.0,4.0,$30K–$75K,2021,12,4,fleet_operator,2.7,27,4.38,True
L000198,S0468,Wheel Loaders,Caterpillar,2011,Excellent,4754.0,13200.0,Midwest,2022-01-18,21,2,1,0,104,,13.0,$10K–$30K,2022,1,1,dealer,4.6,13,4.43,False
L000199,S0021,Motor Graders,Jcb,2001,Good,7815.0,18900.0,West Coast,2021-06-03,8,1,2,1,29,17400.0,23.0,$10K–$30K,2021,6,2,dealer,0.5,17,3.62,False
L000200,S0204,Motor Graders,Terex,2014,Good,5614.0,19500.0,Mountain West,2021-01-29,8,1,1,1,10,17700.0,10.0,$10K–$30K,2021,1,1,contractor,8.2,20,3.67,True
L000201,S0046,Wheel Loaders,John Deere,2008,Excellent,4969.0,10400.0,Mid-Atlantic,2021-11-27,6,2,1,1,61,10600.0,16.0,$10K–$30K,2021,11,4,fleet_operator,0.5,14,4.49,False
L000202,S0024,Wheel Loaders,Jcb,2003,Fair,6405.0,8800.0,Southwest,2021-07-08,14,2,1,0,192,,21.0,<$10K,2021,7,3,fleet_operator,3.9,9,4.96,False
L000203,S0149,Skid Steers,Caterpillar,2001,Good,4976.0,3600.0,Midwest,2023-10-04,28,3,2,1,4,3200.0,23.0,<$10K,2023,10,4,dealer,4.5,14,4.21,True
L000204,S0613,Excavators,Komatsu,2010,Fair,5392.0,12000.0,Northeast,2022-01-09,14,1,2,1,10,10600.0,14.0,$10K–$30K,2022,1,1,dealer,0.5,21,4.51,True
L000205,S0316,Forklifts,Hitachi,2017,Fair,6268.0,7700.0,Pacific Northwest,2021-07-29,14,2,2,0,5,,7.0,<$10K,2021,7,3,fleet_operator,0.5,24,3.37,True
L000206,S0691,Excavators,Case Ce,2012,Fair,5417.0,10000.0,Great Plains,2022-02-01,22,0,2,0,206,,12.0,<$10K,2022,2,1,fleet_operator,2.3,10,3.65,False
L000207,S0118,Motor Graders,Jcb,2015,Excellent,5939.0,36500.0,Midwest,2022-06-19,16,2,1,1,22,35200.0,9.0,$30K–$75K,2022,6,2,individual,7.2,14,4.83,False
L000208,S0147,Excavators,Komatsu,2014,Good,4112.0,18500.0,Midwest,2023-11-30,25,1,2,0,64,,10.0,$10K–$30K,2023,11,4,fleet_operator,11.5,23,4.49,True
L000209,S0207,Wheel Loaders,Case Ce,2016,Good,5006.0,26400.0,Southwest,2023-05-10,15,3,1,0,55,,8.0,$10K–$30K,2023,5,2,contractor,9.5,15,3.88,False
L000210,S0019,Skid Steers,Case Ce,2007,Good,4914.0,4500.0,Southeast,2021-12-18,18,2,2,1,9,4200.0,17.0,<$10K,2021,12,4,dealer,2.0,14,4.25,True
L000211,S0616,Backhoes,Komatsu,2002,Good,6558.0,6400.0,Mountain West,2022-11-28,15,3,0,0,143,,22.0,<$10K,2022,11,4,dealer,0.5,15,3.59,False
L000212,S0617,Wheel Loaders,Liebherr,2009,Poor,5490.0,7500.0,Southeast,2023-10-04,19,3,1,0,1,,15.0,<$10K,2023,10,4,dealer,0.7,7,5.0,True
L000213,S0357,Bulldozers,Komatsu,2022,Fair,4557.0,68100.0,Midwest,2023-06-16,15,1,2,0,199,,2.0,$30K–$75K,2023,6,2,contractor,10.6,14,3.97,False
L000214,S0684,Bulldozers,Terex,2012,Excellent,4153.0,20000.0,Southeast,2022-04-24,18,1,0,0,15,,12.0,$10K–$30K,2022,4,2,individual,2.0,13,3.34,False
L000215,S0036,Backhoes,Caterpillar,2020,Good,3205.0,37700.0,Midwest,2023-05-23,30,5,2,1,6,36100.0,4.0,$30K–$75K,2023,5,2,fleet_operator,12.3,16,4.84,True
L000216,S0142,Skid Steers,John Deere,2001,Good,5163.0,3900.0,Southeast,2022-04-20,18,2,1,0,111,,23.0,<$10K,2022,4,2,fleet_operator,5.3,5,3.71,True
L000217,S0136,Cranes,Caterpillar,2005,Poor,3873.0,17200.0,West Coast,2022-05-13,23,1,4,1,4,11400.0,19.0,$10K–$30K,2022,5,2,fleet_operator,0.5,5,3.89,False
L000218,S0612,Forklifts,Liebherr,2017,Poor,3931.0,4900.0,Northeast,2021-08-24,18,2,0,0,44,,7.0,<$10K,2021,8,3,contractor,1.6,9,3.34,False
L000219,S0171,Skid Steers,Volvo Ce,2019,Good,4288.0,15600.0,Midwest,2023-11-22,17,1,1,1,3,14100.0,5.0,$10K–$30K,2023,11,4,dealer,13.8,28,3.95,False
L000220,S0654,Excavators,Komatsu,2014,Good,5020.0,14800.0,Midwest,2021-12-29,10,0,0,0,72,,10.0,$10K–$30K,2021,12,4,fleet_operator,0.5,23,3.93,True
L000221,S0555,Bulldozers,Jcb,2003,Good,5983.0,17000.0,Midwest,2022-10-15,17,1,2,0,78,,21.0,$10K–$30K,2022,10,4,fleet_operator,10.3,18,3.72,True
L000222,S0631,Backhoes,Jcb,2013,Good,3748.0,7800.0,Mountain West,2023-04-17,10,0,0,0,38,,11.0,<$10K,2023,4,2,individual,3.6,14,5.0,False
L000223,S0629,Compactors,Doosan,2023,Good,3319.0,30400.0,Southeast,2021-03-01,13,1,0,0,81,,1.0,$30K–$75K,2021,3,1,dealer,10.1,18,4.33,True
L000224,S0395,Cranes,Jcb,2002,Fair,5223.0,20800.0,Southeast,2022-11-25,7,1,0,1,2,17000.0,22.0,$10K–$30K,2022,11,4,individual,10.3,14,3.83,True
L000225,S0238,Cranes,Caterpillar,2011,Good,3688.0,31500.0,Northeast,2022-04-14,10,1,0,0,105,,13.0,$30K–$75K,2022,4,2,contractor,0.5,12,3.16,True
L000226,S0152,Motor Graders,John Deere,1999,Fair,8324.0,13400.0,Great Plains,2023-07-10,13,7,0,0,141,,25.0,$10K–$30K,2023,7,3,dealer,1.0,12,4.78,False
L000227,S0201,Cranes,Hitachi,2014,Good,2469.0,35500.0,Midwest,2021-02-16,11,1,0,1,3,32800.0,10.0,$30K–$75K,2021,2,1,dealer,3.9,18,3.0,True
L000228,S0760,Forklifts,Komatsu,2003,Fair,5499.0,3100.0,Southeast,2023-10-07,7,0,1,1,28,2500.0,21.0,<$10K,2023,10,4,dealer,2.2,15,4.27,True
L000229,S0049,Bulldozers,Caterpillar,2008,Fair,6960.0,14700.0,Northeast,2023-05-28,4,0,0,0,10,,16.0,$10K–$30K,2023,5,2,dealer,4.5,13,3.76,False
L000230,S0764,Compactors,Terex,1999,Good,5283.0,6900.0,West Coast,2023-04-05,20,5,1,0,86,,25.0,<$10K,2023,4,2,dealer,8.6,10,5.0,True
L000231,S0138,Skid Steers,Jcb,2022,Fair,2063.0,19100.0,Northeast,2021-09-01,18,4,0,1,9,16800.0,2.0,$10K–$30K,2021,9,3,fleet_operator,0.6,14,3.65,False
L000232,S0338,Excavators,Terex,2022,Good,3407.0,73900.0,Southwest,2023-07-18,31,1,4,1,28,67400.0,2.0,$30K–$75K,2023,7,3,fleet_operator,3.3,13,4.62,True
L000233,S0278,Bulldozers,Terex,1998,Excellent,6573.0,14100.0,Southeast,2023-09-07,10,2,0,1,9,14000.0,26.0,$10K–$30K,2023,9,3,contractor,1.2,10,4.02,True
L000234,S0087,Bulldozers,Case Ce,2002,Good,6591.0,12600.0,Midwest,2021-05-06,23,3,1,0,72,,22.0,$10K–$30K,2021,5,2,contractor,1.4,33,4.47,True
L000235,S0654,Compactors,Komatsu,2005,Good,5704.0,5900.0,Mid-Atlantic,2023-04-05,19,2,2,0,74,,19.0,<$10K,2023,4,2,fleet_operator,0.5,23,3.93,True
L000236,S0574,Wheel Loaders,Caterpillar,2001,Excellent,6348.0,18000.0,Midwest,2023-10-14,16,2,1,0,80,,23.0,$10K–$30K,2023,10,4,individual,1.4,15,5.0,True
L000237,S0659,Forklifts,Hitachi,2016,Fair,6203.0,6200.0,Northeast,2022-04-29,12,1,0,1,4,5200.0,8.0,<$10K,2022,4,2,contractor,5.4,14,4.29,True
L000238,S0344,Backhoes,Jcb,2002,Good,5250.0,5700.0,Great Plains,2023-04-10,6,1,1,1,1,5200.0,22.0,<$10K,2023,4,2,fleet_operator,1.6,38,3.85,True
L000239,S0247,Bulldozers,Komatsu,2002,Excellent,6867.0,16700.0,Southwest,2023-11-28,19,1,3,1,55,16600.0,22.0,$10K–$30K,2023,11,4,individual,0.5,10,3.3,False
L000240,S0521,Backhoes,Volvo Ce,2021,Fair,5564.0,30900.0,Southwest,2021-10-28,7,2,1,1,36,24400.0,3.0,$30K–$75K,2021,10,4,fleet_operator,0.9,11,3.39,True
L000241,S0623,Aerial Work Platforms,Jcb,2013,Fair,3660.0,4000.0,Southeast,2021-02-01,25,2,0,1,18,3500.0,11.0,<$10K,2021,2,1,fleet_operator,0.8,9,4.0,True
L000242,S0241,Excavators,Terex,2019,Good,4952.0,44000.0,Pacific Northwest,2023-01-18,10,0,0,0,90,,5.0,$30K–$75K,2023,1,1,individual,7.8,14,4.1,True
L000243,S0444,Wheel Loaders,Liebherr,2015,Good,3931.0,22200.0,Southeast,2021-01-05,17,4,1,0,35,,9.0,$10K–$30K,2021,1,1,individual,7.2,12,4.08,False
L000244,S0476,Aerial Work Platforms,Jcb,2008,Good,3645.0,5000.0,Southwest,2023-02-10,10,2,0,0,101,,16.0,<$10K,2023,2,1,dealer,1.4,37,3.37,True
L000245,S0373,Aerial Work Platforms,Doosan,2014,Good,3734.0,6500.0,Southeast,2021-10-22,24,5,5,1,3,5900.0,10.0,<$10K,2021,10,4,contractor,1.5,18,3.79,True
L000246,S0560,Excavators,Doosan,2000,Fair,6165.0,12000.0,Midwest,2021-06-22,22,4,0,0,76,,24.0,$10K–$30K,2021,6,2,contractor,12.2,5,3.48,True
L000247,S0048,Excavators,Terex,2015,Good,4954.0,30300.0,Great Plains,2021-12-17,11,5,1,0,126,,9.0,$30K–$75K,2021,12,4,fleet_operator,3.5,13,2.7,True
L000248,S0331,Excavators,Case Ce,2001,Good,4486.0,11400.0,West Coast,2022-01-05,20,3,2,1,8,10300.0,23.0,$10K–$30K,2022,1,1,contractor,3.4,25,3.72,True
L000249,S0544,Aerial Work Platforms,Komatsu,2016,Poor,3315.0,6400.0,Southeast,2022-04-04,6,0,0,1,25,4800.0,8.0,<$10K,2022,4,2,contractor,6.8,27,4.26,True
L000250,S0598,Excavators,Jcb,2006,Fair,7180.0,7700.0,Pacific Northwest,2022-12-17,7,1,0,0,78,,18.0,<$10K,2022,12,4,dealer,4.8,12,5.0,True
L000251,S0278,Cranes,Komatsu,2002,Good,6619.0,30300.0,Mountain West,2022-11-03,5,0,0,0,34,,22.0,$30K–$75K,2022,11,4,contractor,1.2,10,4.02,True
L000252,S0180,Skid Steers,Jcb,2001,Fair,4759.0,4000.0,Pacific Northwest,2021-11-23,11,2,1,1,1,3300.0,23.0,<$10K,2021,11,4,fleet_operator,2.0,15,1.95,True
L000253,S0292,Excavators,Terex,2013,Fair,3584.0,10500.0,Mountain West,2021-06-26,16,2,0,0,142,,11.0,$10K–$30K,2021,6,2,individual,4.7,32,5.0,True
L000254,S0789,Forklifts,Volvo Ce,2007,Good,8560.0,3700.0,Mountain West,2023-03-17,19,1,4,0,10,,17.0,<$10K,2023,3,1,individual,6.3,4,3.3,False
L000255,S0220,Wheel Loaders,Hitachi,2006,Fair,6220.0,9700.0,West Coast,2023-01-20,15,2,3,1,6,8100.0,18.0,<$10K,2023,1,1,contractor,6.0,18,3.57,True
L000256,S0483,Skid Steers,Hitachi,2013,Good,3705.0,4200.0,Southwest,2021-01-31,29,7,0,1,14,3800.0,11.0,<$10K,2021,1,1,contractor,0.5,14,3.94,False
L000257,S0641,Wheel Loaders,Komatsu,2017,Fair,4872.0,30200.0,Midwest,2022-11-18,26,3,4,1,16,27100.0,7.0,$30K–$75K,2022,11,4,fleet_operator,0.5,27,3.63,True
L000258,S0004,Compactors,John Deere,2019,Poor,3808.0,11700.0,Northeast,2023-07-06,27,3,1,1,8,8700.0,5.0,$10K–$30K,2023,7,3,dealer,2.8,15,3.77,True
L000259,S0474,Forklifts,Case Ce,2023,Good,6410.0,19400.0,Southeast,2021-08-03,9,2,1,0,197,,1.0,$10K–$30K,2021,8,3,fleet_operator,3.3,32,4.44,True
L000260,S0770,Wheel Loaders,Caterpillar,2014,Fair,7298.0,14000.0,West Coast,2022-06-27,23,3,2,0,50,,10.0,$10K–$30K,2022,6,2,dealer,4.4,13,3.86,True
L000261,S0716,Excavators,John Deere,2015,Fair,4716.0,20800.0,Pacific Northwest,2023-04-10,18,1,3,1,1,16700.0,9.0,$10K–$30K,2023,4,2,individual,5.2,26,3.87,True
L000262,S0469,Bulldozers,Hitachi,2012,Fair,6815.0,11000.0,Northeast,2021-11-04,19,2,4,0,63,,12.0,$10K–$30K,2021,11,4,individual,1.7,18,4.14,False
L000263,S0204,Wheel Loaders,Terex,2017,Fair,3919.0,25700.0,Great Plains,2021-05-30,17,1,3,0,77,,7.0,$10K–$30K,2021,5,2,contractor,8.2,20,3.67,True
L000264,S0779,Skid Steers,Caterpillar,2006,Excellent,4219.0,5800.0,Southeast,2023-12-07,19,2,0,1,43,5600.0,18.0,<$10K,2023,12,4,contractor,4.0,11,4.18,False
L000265,S0415,Skid Steers,Liebherr,2003,Fair,4333.0,3800.0,Mountain West,2021-12-23,13,7,1,0,1,,21.0,<$10K,2021,12,4,fleet_operator,1.2,15,5.0,False
L000266,S0441,Bulldozers,Komatsu,2003,Fair,5288.0,11400.0,Great Plains,2021-05-29,17,2,0,1,24,9500.0,21.0,$10K–$30K,2021,5,2,individual,7.5,12,3.96,True
L000267,S0581,Forklifts,Caterpillar,2008,Fair,8544.0,2400.0,Great Plains,2021-10-12,16,5,1,1,34,2100.0,16.0,<$10K,2021,10,4,individual,2.5,12,4.39,True
L000268,S0039,Forklifts,Case Ce,2022,Fair,7922.0,12500.0,West Coast,2022-11-02,24,2,3,0,28,,2.0,$10K–$30K,2022,11,4,fleet_operator,5.0,11,4.53,True
L000269,S0356,Skid Steers,Liebherr,2017,Excellent,3506.0,15700.0,Mid-Atlantic,2023-03-26,17,3,2,0,15,,7.0,$10K–$30K,2023,3,1,dealer,0.9,30,4.43,False
L000270,S0133,Bulldozers,Caterpillar,2000,Good,6729.0,16900.0,Pacific Northwest,2023-07-25,10,0,1,0,101,,24.0,$10K–$30K,2023,7,3,fleet_operator,3.7,31,3.61,True
L000271,S0574,Wheel Loaders,Hitachi,2020,Fair,5801.0,39700.0,Mountain West,2021-03-22,21,2,0,1,10,32400.0,4.0,$30K–$75K,2021,3,1,individual,1.4,15,5.0,True
L000272,S0090,Wheel Loaders,Volvo Ce,2009,Poor,3542.0,5400.0,Northeast,2023-12-31,17,1,2,1,2,3400.0,15.0,<$10K,2023,12,4,dealer,6.4,14,3.65,True
L000273,S0196,Cranes,Komatsu,2012,Good,5792.0,29600.0,Great Plains,2022-07-04,8,2,0,0,34,,12.0,$10K–$30K,2022,7,3,contractor,12.5,8,3.9,True
L000274,S0248,Bulldozers,Caterpillar,2004,Good,7582.0,13400.0,Southwest,2022-04-27,18,7,1,0,98,,20.0,$10K–$30K,2022,4,2,individual,10.2,14,3.93,True
L000275,S0338,Bulldozers,Terex,2022,Fair,5908.0,58000.0,Midwest,2023-05-31,13,1,0,1,6,50700.0,2.0,$30K–$75K,2023,5,2,fleet_operator,3.3,13,4.62,True
L000276,S0305,Excavators,Liebherr,2019,Fair,5318.0,51100.0,Midwest,2022-08-15,20,2,1,1,35,41600.0,5.0,$30K–$75K,2022,8,3,individual,1.0,7,4.47,True
L000277,S0423,Compactors,Caterpillar,2015,Fair,4861.0,10800.0,Midwest,2021-02-03,28,3,3,1,23,8700.0,9.0,$10K–$30K,2021,2,1,fleet_operator,14.4,12,4.8,True
L000278,S0512,Wheel Loaders,Case Ce,2019,Excellent,4528.0,70300.0,West Coast,2021-11-21,12,2,0,0,146,,5.0,$30K–$75K,2021,11,4,individual,4.0,12,3.43,True
L000279,S0685,Wheel Loaders,Terex,2012,Fair,5252.0,9200.0,West Coast,2021-09-17,20,3,2,1,37,7300.0,12.0,<$10K,2021,9,3,contractor,2.3,4,3.36,True
L000280,S0137,Bulldozers,Terex,2005,Fair,5945.0,11000.0,Great Plains,2021-03-19,7,0,1,0,74,,19.0,$10K–$30K,2021,3,1,contractor,12.3,20,4.68,True
L000281,S0624,Wheel Loaders,Jcb,2019,Fair,4054.0,34100.0,West Coast,2022-11-09,19,2,1,1,1,29100.0,5.0,$30K–$75K,2022,11,4,contractor,21.6,25,4.37,True
L000282,S0746,Forklifts,Terex,2006,Fair,6454.0,2500.0,Mountain West,2021-03-11,22,4,2,0,93,,18.0,<$10K,2021,3,1,fleet_operator,8.2,13,3.46,False
L000283,S0304,Motor Graders,Caterpillar,2012,Good,4319.0,16400.0,West Coast,2022-04-16,12,2,3,0,13,,12.0,$10K–$30K,2022,4,2,contractor,25.0,13,3.33,True
